,0,1,2,3,4
1772,65.94,68.38,0.61,4.93,0.67
1773,66.03,58.39,-2.49,5.45,-1.0
1774,66.45,63.69,-1.2,5.62,-1.41
1775,66.53,57.27,-2.48,3.45,0.41
1776,64.24,67.84,0.75,4.64,0.6
1777,64.63,70.24,0.57,3.57,0.75
1778,66.33,61.05,0.35,3.95,-1.94
1779,63.89,61.28,1.37,3.52,3.34
1780,65.69,71.27,-0.35,4.41,0.84
1781,63.77,62.92,2.06,4.7,1.23
1782,63.65,59.04,2.09,3.14,0.84
1783,66.03,69.41,-2.1,2.03,-0.69
1784,65.55,61.83,-0.33,3.85,-0.44
1785,66.49,61.83,-0.26,3.66,0.02
1786,65.15,63.95,-1.6,2.85,-2.94
1787,64.89,62.44,-2.11,4.49,-1.36
1788,64.17,70.78,1.19,3.44,1.32
1789,62.6,65.18,2.03,3.04,0.58
1790,65.37,58.62,0.22,5.33,0.42
1791,66.31,66.21,-0.29,3.66,-0.78
1792,64.15,59.96,0.17,4.55,0.94
1793,65.9,60.33,-1.22,4.02,-0.53
1794,66.11,55.58,0.04,4.52,0.02
1795,65.7,59.67,-0.78,2.36,-2.07
1796,65.06,65.05,-0.37,4.49,-0.24
1797,66.09,60.76,-1.46,3.49,0.44
1798,66.18,65.03,-1.57,3.61,-1.23
1799,65.33,68.38,0.15,2.48,-1.4
1800,65.01,62.35,-1.8,4.03,-1.2
1801,63.29,64.9,-1.42,3.68,-2.26
1802,64.65,66.1,1.08,6.41,4.11
1803,64.99,62.15,0.04,4.57,-0.07
1804,63.25,59.81,-0.2,3.55,-1.35
1805,66.39,68.92,0.05,5.2,-0.75
1806,65.36,56.39,0.54,3.04,1.13
1807,65.09,67.15,-0.33,3.99,-2.61
1808,63.93,72.87,0.51,4.93,1.48
1809,64.73,64.51,-0.49,3.77,1.53
1810,65.79,63.26,-0.7,4.49,-0.55
1811,65.7,71.25,-1.45,3.08,-0.11
1812,65.27,61.06,-2.09,6.64,0.16
1813,63.91,67.46,0.3,2.62,-0.42
1814,63.49,62.3,-0.54,2.98,0.98
1815,64.22,59.64,1.28,3.71,0.32
1816,63.79,61.58,-2.19,6.36,-1.21
1817,64.5,61.96,1.36,1.56,0.57
1818,64.79,60.35,0.47,2.61,1.54
1819,62.76,58.9,1.53,3.19,0.61
1820,65.6,60.69,-2.27,3.75,0.22
1821,66.63,67.46,-0.7,3.67,0.14
1822,66.06,68.67,-0.79,5.1,-0.63
1823,65.62,65.04,-0.92,5.83,-1.83
1824,64.78,55.81,-1.04,3.65,-0.25
1825,64.14,69.87,0.41,3.78,-0.76
1826,66.04,58.75,-1.85,4.01,-0.41
1827,66.32,60.17,-0.38,4.28,0.31
1828,64.91,63.5,0.42,5.11,-1.26
1829,65.41,66.54,-1.41,3.74,0.38
1830,66.35,57.25,0.32,4.73,1.52
1831,64.03,74.83,-0.07,2.18,0.47
1832,65.37,66.53,-1.73,4.82,-3.02
1833,63.68,67.11,0.34,3.08,-0.85
1834,64.83,69.46,-2.42,3.91,-0.07
1835,65.29,59.48,-1.96,4.16,-2.82
1836,65.24,57.62,-1.35,2.39,-1.45
1837,66.86,63.31,-0.68,3.71,-1.14
1838,65.54,67.74,-0.91,3.85,-0.92
1839,64.53,61.61,0.11,3.3,1.23
1840,66.18,62.79,-2.62,4.54,0.16
1841,63.39,61.4,3.33,5.06,-1.5
1842,63.17,54.55,0.75,6.3,3.31
1843,63.7,64.95,1.75,4.73,1.68
1844,67.28,60.27,-1.11,4.19,-1.05
1845,64.0,68.94,1.32,4.56,0.6
1846,65.09,66.45,-1.07,5.28,0.75
1847,65.22,56.93,-1.43,3.92,-2.84
1848,65.66,58.19,0.48,4.01,-0.16
1849,64.18,61.45,0.35,3.81,0.78
1850,64.29,60.15,0.48,5.74,0.63
1851,64.0,65.34,1.43,2.84,2.52
1852,64.74,65.38,-2.41,4.68,-0.69
1853,65.64,75.21,-0.24,4.3,-0.96
1854,64.66,64.99,1.47,2.49,0.46
1855,65.31,66.58,-0.69,1.99,-1.02
1856,65.47,62.04,-1.64,3.66,0.37
1857,63.53,64.94,1.47,3.58,2.03
1858,65.13,63.8,-1.47,4.19,-1.52
1859,64.32,63.98,0.5,3.57,0.18
1860,65.04,69.24,0.21,4.83,-0.59
1861,65.3,61.77,-0.92,2.85,-1.1
1862,64.34,61.79,0.17,5.92,-1.09
1863,65.43,53.38,-1.02,4.05,-0.41
1864,65.79,56.51,-0.86,3.25,-0.43
1865,64.89,69.66,-0.38,5.17,0.19
1866,66.75,63.72,0.51,4.23,0.85
1867,65.98,66.57,-0.51,4.71,-1.13
1868,65.48,65.07,0.1,3.12,0.33
1869,64.42,62.53,0.33,5.13,-0.43
1870,64.49,67.26,1.15,4.88,-0.34
1871,66.11,64.07,-0.65,5.04,-1.06
1872,65.61,63.49,-0.33,2.45,-0.6
1873,63.98,70.57,0.65,3.22,-0.06
1874,64.76,59.43,-1.86,5.16,-0.03
1875,65.96,57.17,-1.75,4.37,-1.64
1876,63.67,62.69,-0.83,3.88,-0.37
1877,66.12,59.12,-0.88,5.61,0.36
1878,64.2,70.14,0.24,5.05,1.31
1879,64.05,71.83,0.93,3.63,0.82
1880,64.83,66.34,-0.82,2.33,0.01
1881,66.31,64.9,-0.51,3.12,-1.01
1882,66.02,66.62,-2.58,4.21,-0.18
1883,66.4,66.07,-0.55,5.8,1.46
1884,66.18,61.42,-0.35,3.79,-0.23
1885,64.53,78.09,2.09,5.35,2.71
1886,63.08,62.01,1.29,5.65,0.62
1887,63.48,61.27,1.16,4.63,-0.64
1888,64.38,71.51,-0.85,4.73,-0.3
1889,65.52,69.81,-2.06,6.4,-1.98
1890,65.13,58.03,0.54,3.9,0.13
1891,66.08,68.08,-2.03,2.86,1.38
1892,65.01,56.73,-0.25,4.71,-1.28
1893,64.46,63.23,-0.08,5.86,0.69
1894,66.36,60.71,-2.06,6.45,-0.28
1895,65.13,66.09,0.52,4.8,1.79
1896,66.24,70.51,0.69,4.56,0.48
1897,65.26,62.5,-0.0,3.26,-0.08
1898,65.66,59.82,-2.15,4.13,-1.0
1899,64.84,61.79,1.32,3.19,0.18
1900,64.58,62.89,0.92,6.02,2.0
1901,65.68,68.23,-0.49,5.31,-0.47
1902,65.76,64.88,-0.14,3.91,1.16
1903,65.14,61.89,0.54,4.35,-0.03
1904,63.43,61.3,-1.46,2.12,-0.4
1905,66.24,67.95,-1.34,3.91,-0.1
1906,64.49,65.11,-0.96,3.47,-1.39
1907,63.66,61.43,2.14,4.53,0.1
1908,63.63,68.91,1.18,4.81,0.72
1909,65.36,69.8,0.46,5.39,1.23
1910,64.28,60.14,1.5,3.61,-0.28
1911,64.27,62.75,0.41,4.84,0.8
1912,65.0,59.01,0.03,3.75,-1.92
1913,65.68,58.36,-2.03,2.45,-1.03
1914,65.28,64.88,-1.96,4.4,-0.26
1915,63.72,62.71,0.64,2.7,0.06
1916,65.02,64.05,-1.33,5.1,-1.86
1917,66.15,62.94,-0.91,2.85,-1.2
1918,65.78,72.41,-2.37,5.38,1.19
1919,65.29,53.17,-1.61,3.73,-0.44
1920,65.11,60.52,-1.22,5.19,-1.19
1921,64.89,59.45,0.46,3.99,-0.07
1922,65.4,61.79,-0.48,4.7,-0.82
1923,65.23,58.71,-1.36,3.18,-0.44
1924,65.01,64.8,-1.11,2.31,-0.52
1925,63.76,61.82,-0.14,4.03,-0.03
1926,64.21,65.17,-1.23,5.5,-2.24
1927,65.38,60.41,-1.01,5.05,0.58
1928,66.93,60.65,-0.67,2.77,-0.01
1929,64.95,70.83,-2.02,5.7,-0.19
1930,66.42,57.65,0.7,3.93,1.78
1931,66.8,63.74,0.67,6.49,-0.66
1932,62.78,64.66,0.79,3.74,-0.64
1933,64.31,61.88,-0.18,3.51,-0.56
1934,66.62,64.04,-0.6,6.05,2.09
1935,65.67,59.17,0.59,2.56,2.29
1936,63.65,63.27,0.65,5.07,-0.95
1937,66.84,68.04,-0.61,3.91,-0.19
1938,64.68,68.25,0.91,5.71,0.89
1939,63.96,62.21,-1.2,4.46,-0.38
1940,65.01,64.12,-1.38,4.61,-1.69
1941,66.51,64.65,-1.58,3.97,-0.29
1942,63.36,65.35,0.45,6.11,0.57
1943,64.16,58.96,0.64,3.7,1.08
1944,64.97,67.17,0.52,3.79,2.43
1945,65.94,65.91,-0.16,2.72,-0.21
1946,64.68,66.91,-0.87,5.0,0.15
1947,66.47,60.84,0.88,4.2,0.11
1948,66.48,61.01,-0.41,4.6,0.57
1949,64.25,59.37,0.57,2.86,1.57
1950,64.1,63.44,-0.13,5.51,-2.11
1951,63.37,59.12,-0.19,3.23,0.93
1952,66.18,53.61,-0.56,3.3,0.09
1953,64.84,68.73,1.16,3.68,1.11
1954,66.11,54.71,-2.06,4.84,-1.11
1955,66.91,64.82,0.46,3.89,1.63
1956,64.3,63.03,-0.21,3.55,-1.74
1957,65.17,54.56,0.87,4.14,3.51
1958,66.34,65.93,-0.22,3.99,1.33
1959,64.97,66.26,-1.53,5.11,-0.88
1960,65.59,62.06,-0.82,4.41,0.11
1961,66.05,69.24,-0.58,4.63,0.22
1962,64.77,66.47,1.88,5.7,1.4
1963,65.17,62.42,-0.31,4.26,-1.3
1964,65.71,59.43,0.64,3.67,0.93
1965,65.64,57.41,-0.94,4.6,-1.5
1966,64.58,61.78,0.16,4.28,1.08
1967,63.32,64.81,0.75,3.65,0.82
1968,64.01,64.0,0.65,3.17,-0.95
1969,65.14,65.22,-2.29,5.23,-1.17
1970,65.47,62.02,-1.91,5.89,-3.08
1971,65.06,59.94,0.93,3.74,0.77
1972,64.79,59.12,1.45,3.07,1.46
1973,65.82,61.64,-1.35,2.76,0.3
1974,66.28,59.49,-1.52,3.34,-1.89
1975,64.78,59.1,0.08,4.54,3.13
1976,64.16,62.36,0.18,5.22,0.89
1977,65.72,65.01,0.46,4.51,2.53
1978,67.02,61.16,-2.06,5.83,-0.79
1979,63.96,60.11,-0.61,4.26,0.12
1980,65.26,63.73,-2.1,4.92,-1.67
1981,66.58,61.08,-1.38,3.68,-1.53
1982,64.0,63.14,1.12,2.46,2.05
1983,64.6,61.49,0.12,4.39,0.54
1984,64.56,54.44,0.41,2.67,0.67
1985,65.51,63.63,0.07,4.41,0.77
1986,66.19,60.61,-1.17,3.64,-0.78
1987,64.14,63.43,-0.88,3.2,-1.79
1988,65.98,62.24,-0.97,5.16,-1.17
1989,66.59,59.81,-2.69,4.16,-0.3
1990,64.99,62.99,-1.25,2.91,-0.62
1991,64.69,64.58,-0.19,5.32,-1.04
1992,63.39,65.83,1.13,3.6,0.9
1993,64.95,61.58,-0.1,5.05,-0.63
1994,63.58,57.72,2.3,3.76,1.89
1995,64.97,55.76,-1.57,3.6,-1.09
1996,64.85,62.19,-1.81,4.37,-1.37
1997,64.03,65.34,1.68,2.78,0.46
1998,63.34,64.01,-0.48,3.4,-1.58
1999,61.22,60.41,-1.89,4.04,-0.76
2000,65.4,66.71,-1.26,3.86,-0.75
2001,65.28,65.77,-0.65,3.67,-0.97
2002,63.62,66.68,1.19,3.79,0.81
2003,65.8,64.05,-0.26,3.39,0.46
2004,64.09,61.09,1.76,3.94,3.13
2005,64.16,52.89,0.7,2.66,0.52
2006,65.96,66.41,0.05,3.1,-1.21
2007,65.53,61.56,0.48,3.67,1.11
2008,65.59,59.59,-2.74,4.65,-2.75
2009,63.72,62.32,2.78,4.05,0.46
2010,65.6,62.76,-1.96,2.66,-0.01
2011,65.2,61.2,-1.53,4.06,-2.76
2012,66.88,65.75,-1.58,3.16,-0.78
2013,65.1,61.93,-1.63,5.61,-0.88
2014,65.5,60.61,0.52,4.37,1.47
2015,66.49,61.96,0.17,3.72,-0.64
2016,63.05,66.55,1.8,6.26,1.39
2017,64.46,60.01,1.5,2.79,0.43
2018,65.61,62.94,-2.74,5.01,-0.7
2019,63.19,66.26,1.27,4.22,-0.42
2020,65.08,64.45,0.06,4.5,0.42
2021,63.77,66.27,0.64,4.33,1.66
2022,65.56,65.08,-0.06,4.53,1.76
2023,65.78,55.9,-1.04,3.5,-1.83
2024,64.06,60.37,-0.11,4.0,1.75
2025,63.99,67.74,0.55,4.55,0.23
2026,64.85,70.01,-0.98,3.46,-0.24
2027,64.44,66.55,-1.17,4.13,-1.5
2028,64.38,56.79,-0.82,2.99,0.04
2029,64.61,65.2,1.08,4.66,0.15
2030,63.98,58.14,0.14,3.53,-1.8
2031,63.61,62.63,1.16,3.09,1.74
2032,66.03,63.57,-1.24,3.27,-1.36
2033,64.24,63.77,-0.86,4.2,-0.94
2034,66.72,62.98,0.05,4.42,0.26
2035,64.09,60.0,1.52,3.92,-0.37
2036,64.79,66.21,-0.69,5.11,-1.04
2037,67.21,59.41,0.47,4.33,0.77
2038,66.02,65.82,-1.0,5.28,-0.19
2039,66.08,60.1,-2.67,3.65,1.15
2040,64.53,62.77,-0.97,4.69,-0.58
2041,64.16,55.23,1.68,3.91,1.54
2042,65.55,62.43,-1.9,3.48,-0.1
2043,63.77,61.25,0.52,3.8,2.01
2044,64.8,57.68,0.33,4.87,1.58
2045,63.44,65.13,-0.13,3.98,0.58
2046,64.17,64.78,-1.33,3.99,-1.23
2047,64.96,70.28,-2.67,3.92,1.0
2048,64.59,61.91,-0.19,1.76,-1.92
2049,65.16,62.34,-0.65,5.12,-0.41
2050,63.71,59.26,0.88,5.6,3.65
2051,64.67,61.18,0.06,4.23,0.8
2052,63.93,61.55,-0.52,4.87,-0.26
2053,63.97,60.08,1.08,5.43,2.02
2054,64.43,60.94,1.5,4.04,1.3
2055,65.58,61.35,0.54,6.03,0.68
2056,65.34,58.94,-1.52,1.65,-0.15
2057,65.73,64.43,-0.66,3.98,0.97
2058,65.14,69.06,-2.98,5.32,-1.49
2059,64.41,61.8,-0.41,4.14,-0.8
2060,63.6,67.6,-0.74,4.28,-2.5
2061,65.17,64.67,0.48,5.07,0.76
2062,66.24,60.61,-0.28,3.59,-0.51
2063,65.86,64.51,-0.16,5.16,-2.18
2064,64.66,55.4,0.19,4.37,1.16
2065,67.16,64.12,-0.94,4.11,0.99
2066,65.36,67.56,-1.96,3.43,0.05
2067,65.71,53.81,0.06,2.85,-1.6
2068,64.28,63.57,0.57,3.86,-0.11
2069,65.67,56.25,-0.78,4.03,-0.56
2070,67.18,65.34,0.37,4.74,-0.1
2071,66.53,64.3,-0.68,4.13,-0.48
2072,65.24,61.06,-1.28,1.62,-0.29
2073,65.18,69.74,0.64,6.51,-0.15
2074,64.32,56.44,0.12,2.17,-1.32
2075,65.84,67.28,-0.62,5.32,-1.29
2076,66.4,68.07,-1.71,6.58,-0.22
2077,62.29,61.13,1.01,4.71,-1.0
2078,63.85,67.4,1.28,4.52,-0.26
2079,65.23,62.85,0.06,3.8,-1.56
2080,65.23,58.79,-1.55,3.31,-1.78
2081,65.05,57.03,0.42,3.74,1.31
2082,65.02,63.98,-2.12,3.91,-0.32
2083,64.73,62.67,-1.0,5.24,0.03
2084,65.18,56.55,-1.22,5.69,-1.09
2085,65.89,65.4,-1.26,3.63,-2.99
2086,63.32,66.88,0.13,3.15,1.2
2087,63.8,59.89,-0.12,5.64,0.06
2088,63.49,63.7,0.68,3.85,-1.03
2089,66.46,62.26,-1.48,3.9,-1.36
2090,64.56,64.92,-1.39,5.58,-0.47
2091,63.9,57.28,1.75,4.11,1.46
2092,65.57,60.86,0.35,4.04,1.77
2093,64.52,61.82,-1.5,3.7,-1.99
2094,64.73,62.11,-0.2,3.19,-1.04
2095,63.39,72.23,0.4,4.86,1.68
2096,64.84,65.14,-0.54,3.64,-0.54
2097,64.28,67.78,1.86,3.97,-0.84
2098,64.56,65.68,-0.42,4.17,0.95
2099,66.01,65.63,-1.83,5.56,-0.22
2100,65.61,68.88,-1.47,5.91,-1.36
2101,64.81,68.0,1.2,3.32,1.96
2102,65.87,64.39,0.54,5.03,-0.25
2103,64.75,60.78,0.12,4.34,-1.34
2104,64.68,63.09,-1.81,5.05,-1.27
2105,65.35,63.53,-1.06,3.11,-0.46
2106,65.3,50.22,0.01,2.64,0.57
2107,65.8,63.83,-2.7,3.96,-0.31
2108,65.32,60.73,-0.85,5.59,-0.16
2109,65.48,64.29,-0.29,4.58,0.09
2110,63.87,61.46,-0.41,4.4,-1.73
2111,65.01,60.48,-0.08,3.33,0.11
2112,64.41,62.41,1.05,3.31,0.83
2113,64.86,66.34,-0.65,4.61,-0.48
2114,66.36,57.02,-1.54,3.92,-2.37
2115,64.43,59.45,-0.4,4.3,-2.38
2116,64.94,63.25,-2.17,4.53,-1.43
2117,65.57,67.1,-0.81,2.07,-0.42
2118,66.31,62.78,-1.93,2.92,-0.83
2119,67.2,64.66,-0.53,4.42,-1.8
2120,64.41,69.38,-0.89,3.32,0.07
2121,64.1,64.38,-0.09,5.11,-0.05
2122,65.53,56.83,-1.82,3.76,-0.76
2123,64.3,61.97,-0.01,3.69,-0.55
2124,65.3,59.66,-0.83,4.2,-0.21
2125,65.08,65.65,-1.18,2.99,-2.13
2126,63.17,66.05,-0.17,4.08,-0.44
2127,64.59,64.59,-1.36,4.76,0.05
2128,64.58,70.85,-0.92,3.84,-0.92
2129,65.96,69.94,-0.28,5.3,0.94
2130,63.71,62.92,1.75,5.28,0.96
2131,64.7,66.44,-1.13,2.95,-1.38
2132,67.3,64.62,-0.85,5.31,0.03
2133,65.1,61.08,0.99,2.9,-0.26
2134,63.67,69.77,1.99,3.51,0.65
2135,65.16,64.73,0.1,5.81,-2.13
2136,66.59,63.74,0.57,4.75,-0.42
2137,66.06,59.51,-2.18,4.78,-0.8
2138,64.52,67.8,-0.83,2.74,-0.81
2139,66.49,61.01,-0.39,4.75,1.1
2140,62.44,57.92,-0.03,3.61,1.6
2141,64.15,62.42,0.78,3.48,2.39
2142,65.23,67.59,-0.23,3.61,-3.27
2143,64.02,61.71,0.52,5.03,0.31
2144,65.35,65.58,-1.16,4.17,-0.65
2145,66.06,62.64,-1.05,4.79,-1.32
2146,65.69,68.08,0.56,4.33,1.83
2147,65.8,62.54,-2.43,2.97,0.17
2148,63.03,63.08,0.81,3.14,1.2
2149,65.44,68.23,-0.15,6.72,-1.02
2150,64.15,63.94,-0.01,3.92,1.4
2151,64.97,64.86,0.16,4.42,-0.68
2152,66.42,64.21,-2.05,5.08,0.34
2153,64.58,59.49,-0.0,4.18,-0.33
2154,64.75,64.47,-1.12,4.52,0.8
2155,65.35,67.1,-2.59,3.6,0.99
2156,66.21,68.14,-0.47,5.63,-1.54
2157,64.79,59.5,-1.98,4.09,-1.64
2158,65.38,54.9,-0.95,4.59,-0.21
2159,64.9,65.28,-1.69,4.81,-2.34
2160,65.53,62.8,-2.44,3.08,1.54
2161,64.6,64.88,0.02,4.16,-0.97
2162,64.94,56.08,0.72,4.06,-0.24
2163,65.34,62.23,-2.82,4.91,-0.68
2164,64.74,57.83,0.76,3.12,-0.04
2165,65.66,66.58,-0.51,5.52,-0.65
2166,63.37,64.72,1.15,5.24,0.98
2167,64.15,57.12,1.47,4.29,2.7
2168,66.34,56.01,0.05,4.79,-0.35
2169,64.97,63.18,0.83,2.32,1.35
2170,66.11,59.72,-2.62,3.81,-0.03
2171,63.96,61.64,1.2,2.77,1.0
2172,64.35,57.45,0.59,4.67,1.17
2173,65.02,58.18,-1.28,4.74,-1.84
2174,66.45,63.85,0.35,2.5,-2.1
2175,64.35,57.77,-1.07,5.15,-2.09
2176,65.44,64.14,-0.49,5.34,0.1
2177,65.58,56.06,-1.32,2.93,-0.38
2178,64.71,60.58,1.96,3.03,1.52
2179,65.87,63.39,-2.08,3.99,0.55
2180,65.79,57.68,-1.46,3.02,-0.3
2181,64.64,61.28,0.85,5.64,0.6
2182,67.54,58.46,-0.03,6.0,-1.15
2183,65.47,62.2,-1.34,3.86,-2.13
2184,64.67,63.44,-1.32,2.41,-1.3
2185,65.0,67.21,-1.44,4.21,-1.49
2186,64.51,64.85,3.69,4.42,-0.2
2187,64.51,60.81,1.18,4.65,-1.59
2188,65.48,64.88,0.25,3.98,0.85
2189,65.85,63.11,-0.88,5.16,1.12
2190,64.77,67.51,1.15,2.82,0.67
2191,65.91,68.89,-2.47,4.59,0.53
2192,66.97,58.34,-0.88,4.71,-0.82
2193,65.13,71.28,0.58,3.31,0.12
2194,65.2,65.63,-2.52,4.75,-0.76
2195,64.66,68.89,-0.67,3.04,-0.1
2196,64.77,66.9,-2.68,6.91,0.31
2197,64.27,63.19,-0.88,3.02,0.48
2198,67.17,64.32,0.81,3.69,2.58
2199,64.74,60.92,0.26,2.36,1.24
2200,65.1,62.38,-0.12,5.06,0.94
2201,63.88,55.66,1.33,3.59,0.23
2202,65.8,62.8,0.76,4.43,0.7
2203,65.52,62.49,-1.19,5.33,-0.07
2204,65.56,66.94,1.45,4.47,-0.7
2205,66.5,65.48,-0.97,5.69,1.63
2206,65.36,61.65,-1.31,3.54,-2.6
2207,64.49,66.58,-0.11,4.93,-0.21
2208,64.53,59.6,-0.64,3.83,-1.63
2209,66.07,69.22,-1.72,3.67,-1.09
2210,64.57,64.76,-2.02,4.57,-0.28
2211,65.09,60.48,-0.9,6.16,-0.07
2212,65.31,66.89,0.44,5.49,-1.55
2213,65.14,65.85,-1.38,4.77,-0.65
2214,64.22,62.44,-0.21,5.2,0.31
2215,63.02,68.01,0.7,4.18,1.91
2216,63.89,67.93,-1.25,3.43,-1.97
2217,64.98,60.61,0.03,4.23,-0.09
2218,66.43,62.02,0.69,3.64,0.19
2219,64.44,55.01,0.76,3.33,1.92
2220,64.46,66.71,1.3,4.76,2.36
2221,65.93,58.16,-1.37,3.81,-0.18
2222,64.7,63.95,-1.46,4.9,-2.37
2223,64.37,65.62,0.83,4.2,2.29
2224,64.99,68.46,-2.39,3.09,-1.48
2225,64.04,61.8,2.08,1.89,-0.09
2226,64.64,62.39,1.26,2.56,1.34
2227,64.99,59.94,-1.26,2.87,-1.93
2228,66.08,59.09,-0.74,5.21,-1.29
2229,64.37,61.62,-1.67,5.47,0.34
2230,66.0,59.75,-0.95,5.15,0.48
2231,65.29,50.67,0.39,4.48,-0.79
2232,66.43,62.1,-0.26,3.74,0.87
2233,64.82,58.91,-1.09,3.54,-0.88
2234,65.08,73.52,-0.25,3.75,0.26
2235,66.69,66.68,-2.81,2.59,-0.85
2236,66.01,53.48,-1.06,3.71,-0.41
2237,65.54,62.72,-0.53,3.53,-0.85
2238,64.42,58.62,0.35,3.57,1.17
2239,64.46,64.28,-0.25,4.11,0.27
2240,65.04,62.16,-0.84,3.1,-1.94
2241,62.85,59.38,1.27,4.87,0.9
2242,64.71,65.78,-1.18,4.75,-0.3
2243,64.11,62.68,0.26,3.33,0.27
2244,65.61,65.26,-0.73,4.42,-0.89
2245,65.56,64.91,-1.36,4.1,-0.23
2246,64.63,65.09,0.55,5.4,1.05
2247,64.9,59.93,0.25,4.36,0.47
2248,64.51,64.54,0.09,4.21,0.47
2249,65.53,59.04,-0.6,4.19,-1.02
2250,65.16,62.19,-1.52,2.14,-0.83
2251,65.09,58.39,-1.21,3.14,-0.58
2252,66.73,57.54,-1.44,5.12,-0.36
2253,65.36,62.34,-0.58,4.15,-0.63
2254,66.27,64.1,0.02,1.53,-0.49
2255,64.57,67.72,0.93,3.43,0.72
2256,64.97,74.28,-1.34,5.3,-2.07
2257,64.66,65.16,0.11,5.62,-1.5
2258,65.15,59.05,-0.02,3.5,0.98
2259,65.06,62.35,-0.93,3.49,-1.88
2260,63.2,58.36,0.5,3.28,1.15
2261,64.01,62.94,0.25,3.78,-0.12
2262,65.19,64.09,-0.79,3.62,-0.63
2263,65.93,63.49,0.61,3.93,0.71
2264,63.64,60.74,2.29,4.17,0.75
2265,66.69,60.64,-2.97,3.27,0.5
2266,64.24,70.32,1.77,4.98,0.1
2267,66.18,70.53,-0.71,2.54,1.56
2268,66.3,59.76,0.07,5.23,-2.04
2269,65.74,68.9,-0.92,5.64,-0.78
2270,64.39,60.11,-0.15,3.79,-1.29
2271,65.77,67.71,-1.11,3.02,-2.75
2272,63.9,58.79,-0.53,3.96,-1.08
2273,66.49,60.73,0.51,5.18,0.8
2274,63.85,65.16,0.72,4.44,2.22
2275,64.7,69.26,0.28,4.8,-0.09
2276,64.55,68.42,0.15,5.36,-1.14
2277,64.11,55.32,0.27,4.81,-0.45
2278,64.65,63.6,-0.12,3.55,0.02
2279,64.25,67.34,0.06,4.59,-0.09
2280,63.32,63.34,2.54,4.13,1.05
2281,66.86,65.86,-0.61,3.22,-1.92
2282,64.24,69.37,0.7,4.01,1.99
2283,65.24,66.14,-1.29,5.28,-0.23
2284,65.17,67.05,0.11,2.33,0.33
2285,64.31,67.95,-0.21,4.91,0.95
2286,64.68,61.53,-1.35,4.48,-1.16
2287,64.44,65.69,-0.09,3.54,-0.32
2288,64.38,68.35,0.06,4.92,0.65
2289,64.04,54.1,0.08,3.7,0.57
2290,65.14,61.39,-1.07,3.97,-0.94
2291,64.84,61.35,-0.15,5.65,0.53
2292,65.91,64.64,-1.33,4.12,0.04
2293,64.14,65.39,-0.71,3.11,-2.06
2294,66.45,64.91,0.05,3.49,0.95
2295,63.74,61.4,-0.54,6.14,1.6
2296,66.6,67.11,-1.42,4.16,-1.15
2297,64.27,65.07,-0.68,4.86,-1.95
2298,65.36,61.7,-0.63,5.04,-1.01
2299,66.88,64.01,-0.48,3.67,0.06
2300,64.26,63.32,0.55,4.91,0.31
2301,66.31,65.53,-1.45,2.35,-1.94
2302,66.66,68.17,0.32,3.55,-0.1
2303,64.27,64.8,0.66,3.27,1.67
2304,64.21,71.95,-2.44,4.41,-0.0
2305,65.97,59.27,-0.47,4.08,0.25
2306,64.55,55.43,1.26,2.57,2.17
2307,63.04,60.82,-0.53,4.55,-0.24
2308,63.2,63.39,-0.04,5.21,-1.08
2309,66.36,65.36,0.15,3.26,1.02
2310,63.39,55.13,0.69,5.53,1.16
2311,63.25,60.45,-0.51,2.23,-1.24
2312,64.7,66.77,-1.08,3.75,-0.97
2313,63.5,58.81,-0.89,6.24,-0.94
2314,63.66,60.14,-1.61,5.12,-2.78
2315,66.14,69.19,0.06,4.18,1.33
2316,63.66,60.39,1.31,4.32,1.63
2317,63.5,56.18,0.08,4.36,0.08
2318,67.32,67.64,-1.83,3.72,0.39
2319,64.42,56.16,0.65,3.38,0.84
2320,65.74,63.22,-1.11,4.44,0.18
2321,65.3,64.36,-1.52,4.48,-2.01
2322,63.99,65.18,0.72,3.94,0.79
2323,63.13,61.31,0.1,4.87,-0.02
2324,65.78,62.15,-1.62,2.29,-2.4
2325,64.57,62.23,0.0,4.32,1.58
2326,63.36,72.37,-0.64,3.47,-1.67
2327,64.11,61.26,-0.18,4.27,0.31
2328,65.15,58.88,0.65,4.05,1.61
2329,65.32,61.24,-1.02,4.97,-1.43
2330,65.38,58.05,-0.91,4.97,-1.77
2331,64.12,64.55,-0.63,5.06,0.68
2332,64.01,62.35,-1.11,2.18,-2.13
2333,66.64,64.37,-0.56,5.01,-0.89
2334,65.64,62.31,-0.68,3.33,-2.54
2335,66.2,59.4,-1.46,5.06,-2.15
2336,63.93,58.82,0.09,2.99,-0.23
2337,65.81,58.13,-0.93,4.52,-0.36
2338,65.05,64.85,-2.74,3.56,-0.86
2339,65.84,56.75,-2.52,4.55,-1.68
2340,65.97,64.78,-0.91,5.09,-3.0
2341,64.79,61.59,-0.37,5.05,0.83
2342,64.64,57.95,2.05,2.39,0.29
2343,65.45,69.84,-1.46,1.64,0.94
2344,66.06,67.1,-1.99,3.95,-1.48
2345,64.92,64.94,-1.46,6.09,-1.57
2346,63.38,63.88,0.13,4.69,-1.38
2347,63.43,68.15,0.18,3.37,-1.01
2348,63.69,66.18,-0.94,4.2,-1.32
2349,63.94,69.27,1.65,4.44,0.9
2350,65.82,59.27,-1.22,2.87,-2.05
