,0,1,2,3,4,5,6,7,8
4051,64.97,4.75,7.24,6.75,64.39,12.01,3.76,4230.71,223.37
4052,60.52,4.1,8.0,6.73,62.85,9.99,2.12,3672.8,194.61
4053,71.89,6.07,7.49,7.92,81.16,10.06,4.24,5182.34,258.14
4054,67.12,4.84,8.35,7.31,71.25,10.78,2.9,4517.01,226.7
4055,61.48,3.13,8.84,8.87,97.76,5.32,4.78,3784.41,240.42
4056,65.63,5.14,8.38,8.63,97.97,5.47,8.0,4321.4,290.39
4057,60.91,2.33,7.37,6.46,56.3,8.38,1.66,3718.67,188.54
4058,60.3,5.54,8.93,7.46,77.93,9.55,5.18,3643.53,233.68
4059,62.28,3.96,8.42,6.83,63.12,5.73,3.65,3885.14,202.77
4060,63.19,3.96,5.86,8.62,87.53,5.76,4.34,4000.89,236.78
4061,70.36,5.66,7.87,9.31,103.7,10.01,9.75,4962.73,354.83
4062,58.38,3.8,7.43,8.53,88.78,11.54,5.26,3414.1,250.48
4063,65.2,5.44,9.33,8.1,84.86,7.95,6.0,4259.67,256.29
4064,76.24,4.43,8.36,10.04,120.81,7.77,6.99,5819.53,325.72
4065,63.42,2.77,8.8,8.63,91.29,4.94,5.08,4029.14,243.15
4066,67.76,5.73,6.69,7.92,78.72,6.12,5.36,4604.01,247.26
4067,66.8,4.02,8.93,7.81,81.42,8.69,8.64,4469.72,290.26
4068,63.71,4.15,8.21,8.23,85.2,3.13,6.18,4071.23,244.19
4069,64.41,3.54,7.03,7.61,71.5,6.88,8.42,4154.6,277.77
4070,66.44,4.14,8.69,9.82,117.28,6.47,9.69,4416.28,344.46
4071,71.44,5.28,8.81,8.23,87.45,7.09,4.24,5114.57,254.85
4072,62.4,4.19,7.13,6.42,57.98,8.74,1.76,3900.68,195.81
4073,66.73,5.08,7.9,6.94,65.8,9.64,5.21,4465.03,236.98
4074,69.31,4.19,8.68,8.89,97.79,10.4,9.84,4811.94,345.63
4075,57.22,3.29,6.93,7.84,77.05,7.81,6.91,3282.11,250.69
4076,61.57,4.6,6.45,8.6,92.58,4.24,3.12,3801.07,224.34
4077,59.8,3.35,7.09,8.09,81.09,10.91,5.33,3579.66,240.69
4078,61.51,4.41,9.32,8.29,87.35,8.3,3.98,3789.99,231.75
4079,65.88,4.74,8.98,7.05,67.04,8.09,5.14,4347.15,232.8
4080,68.37,4.31,8.21,9.08,98.01,11.31,5.9,4678.78,285.72
4081,72.36,5.57,10.07,10.24,129.05,6.03,11.05,5247.39,398.09
4082,66.07,3.99,7.38,8.07,85.81,8.83,3.21,4372.83,233.57
4083,63.69,5.62,7.71,8.15,81.8,8.2,7.11,4070.52,269.55
4084,60.49,3.8,7.97,9.18,103.14,5.26,6.3,3664.51,262.9
4085,64.31,3.99,8.14,9.3,102.21,6.51,6.58,4145.09,281.45
4086,67.04,4.06,8.45,7.93,82.01,9.39,3.65,4499.24,234.89
4087,61.51,6.01,8.64,8.58,93.53,8.61,4.93,3797.34,249.25
4088,65.82,3.89,10.32,6.4,62.61,8.06,7.31,4339.33,251.42
4089,69.0,2.13,8.26,7.53,76.51,8.38,4.03,4763.43,229.37
4090,70.63,4.69,8.19,7.34,72.61,7.77,5.57,4997.72,248.65
4091,67.66,4.73,7.62,8.38,85.48,4.75,5.98,4590.25,254.17
4092,61.55,5.2,8.51,6.81,66.33,8.28,4.83,3799.74,220.87
4093,66.28,5.0,7.35,7.37,72.89,6.94,5.93,4402.46,248.94
4094,65.1,3.35,7.99,6.64,62.1,7.74,6.45,4248.09,238.75
4095,70.67,1.82,8.52,9.4,107.89,9.17,2.73,4997.08,257.9
4096,71.89,4.63,8.11,7.68,77.49,7.78,8.26,5180.82,294.33
4097,67.83,3.09,7.82,7.59,73.92,7.07,7.97,4609.05,275.61
4098,60.11,5.23,6.79,9.27,101.97,7.21,7.62,3625.45,288.68
4099,64.53,2.94,9.0,6.5,57.09,10.1,4.03,4167.55,217.0
4100,68.11,3.6,7.08,7.01,66.09,8.03,8.19,4649.11,278.92
4101,63.37,6.11,6.67,9.08,96.78,7.89,6.88,4031.08,286.16
4102,62.29,3.48,9.57,7.85,82.04,9.13,7.03,3888.21,263.36
4103,73.06,3.27,8.02,7.98,82.29,11.88,6.59,5346.21,279.19
4104,63.15,6.44,9.96,7.39,75.25,10.4,6.3,3995.6,254.59
4105,70.98,3.63,9.33,7.26,71.18,6.34,4.81,5041.67,242.78
4106,68.3,5.01,7.82,10.41,126.16,10.19,7.97,4673.89,340.13
4107,65.98,4.05,7.39,8.88,93.95,9.92,7.88,4364.28,303.25
4108,66.41,5.16,7.46,8.46,91.58,9.98,2.85,4421.78,240.15
4109,72.05,5.01,9.78,7.85,82.74,10.14,3.1,5202.29,245.68
4110,70.42,4.64,8.06,9.8,114.83,6.53,7.57,4971.26,316.64
4111,65.95,4.79,8.56,9.23,105.93,8.68,5.25,4361.39,277.4
4112,69.58,3.95,8.67,10.33,124.56,7.28,7.18,4847.65,319.52
4113,69.19,3.12,10.54,9.19,107.06,7.62,5.78,4793.59,273.38
4114,71.66,2.98,8.9,8.06,83.35,10.94,3.41,5145.1,247.5
4115,64.01,3.8,8.15,8.29,88.25,8.67,3.53,4106.1,235.72
4116,67.23,3.21,7.9,9.49,108.99,6.55,10.87,4526.13,364.62
4117,70.64,4.04,7.83,9.0,97.84,5.99,8.13,5002.64,309.2
4118,62.74,3.91,7.14,7.07,67.19,8.93,5.43,3943.84,233.47
4119,67.57,4.11,9.35,8.08,89.61,6.91,3.07,4577.64,230.27
4120,65.32,2.84,7.98,7.05,68.05,7.15,6.95,4274.86,250.41
4121,76.31,3.69,8.15,9.27,104.88,6.24,4.48,5830.49,285.44
4122,66.73,3.96,9.54,7.63,80.78,12.97,10.03,4459.04,327.1
4123,70.06,4.18,8.63,7.07,69.88,8.03,5.04,4914.02,239.59
4124,65.84,4.67,8.86,8.63,93.59,8.6,4.37,4343.41,250.8
4125,60.72,4.24,7.51,9.37,106.17,6.98,5.15,3692.43,253.24
4126,68.29,4.83,8.03,6.46,59.32,9.35,2.59,4674.83,212.26
4127,58.08,3.54,7.17,7.93,76.68,6.81,7.17,3382.69,250.09
4128,68.05,6.63,8.15,8.41,91.03,7.28,7.17,4647.61,286.94
4129,61.02,3.85,7.28,6.5,62.57,8.34,1.64,3736.09,188.52
4130,63.32,4.3,8.46,10.02,118.27,3.03,3.69,4014.32,257.85
4131,67.06,2.89,8.37,7.25,70.23,10.97,5.8,4503.35,245.98
4132,65.58,4.88,8.19,7.63,77.59,10.09,4.57,4307.05,239.16
4133,59.49,3.87,6.63,10.04,116.84,4.64,7.81,3541.23,300.42
4134,64.44,4.03,8.87,7.78,78.94,6.51,11.57,4158.54,344.99
4135,64.14,6.04,9.39,9.12,101.38,7.25,9.16,4123.78,320.83
4136,67.87,3.33,6.75,10.29,117.74,6.4,3.08,4616.38,273.51
4137,67.74,5.28,7.18,7.27,71.32,8.39,4.63,4599.52,235.94
4138,65.25,3.59,8.52,6.78,64.84,7.72,5.27,4265.7,225.88
4139,63.41,3.92,8.0,7.09,69.64,7.64,5.17,4030.97,228.89
4140,63.94,3.09,8.19,7.31,69.56,7.37,10.44,4091.04,314.34
4141,61.63,4.35,7.61,9.42,106.1,9.01,1.36,3810.36,236.17
4142,68.69,4.01,6.97,7.62,76.25,9.52,6.2,4726.58,263.59
4143,65.5,3.55,8.55,7.26,75.59,8.22,5.62,4296.15,237.28
4144,61.95,4.35,5.91,7.85,75.54,8.7,4.2,3846.87,234.23
4145,63.99,3.47,8.06,7.13,66.88,6.33,8.02,4104.84,266.77
4146,64.07,4.16,8.01,6.44,61.07,9.74,1.01,4116.19,198.29
4147,61.63,2.95,8.67,8.54,92.96,5.69,5.53,3802.8,250.52
4148,63.52,5.02,8.4,8.49,89.31,4.88,6.07,4043.83,255.03
4149,66.84,4.33,8.48,7.44,73.61,9.75,1.1,4476.51,217.89
4150,73.65,2.88,8.34,9.75,112.99,7.42,6.31,5433.4,303.07
4151,67.97,3.44,7.4,6.25,52.99,10.94,9.88,4628.96,300.23
4152,58.38,3.27,6.49,6.96,65.74,9.92,2.22,3416.85,192.49
4153,67.1,7.04,9.11,7.11,70.87,8.53,3.86,4514.11,229.79
4154,69.79,4.3,10.11,9.03,102.78,5.29,5.45,4881.42,268.82
4155,59.14,4.66,8.29,7.02,66.08,10.19,3.67,3504.88,209.57
4156,69.48,2.93,8.09,7.69,77.38,2.93,5.22,4829.56,238.0
4157,66.04,4.65,7.58,7.66,80.62,9.61,4.46,4370.19,238.79
4158,72.48,4.01,8.44,8.82,95.97,8.67,6.55,5263.38,293.57
4159,68.33,3.15,7.92,9.46,103.88,5.92,5.34,4673.29,273.21
4160,65.72,3.76,8.69,7.45,75.52,9.0,5.91,4326.74,248.3
4161,63.03,4.12,6.34,5.72,48.39,5.12,2.45,3980.84,179.15
4162,70.35,4.33,8.59,8.39,87.36,7.81,3.22,4957.63,243.61
4163,60.93,3.98,8.77,7.45,74.5,7.53,3.37,3719.01,210.03
4164,58.8,3.33,9.08,8.04,81.87,7.87,5.84,3463.0,240.76
4165,61.49,6.06,8.08,6.14,55.41,9.56,7.07,3792.97,242.03
4166,65.02,5.15,8.02,8.34,87.83,7.73,4.58,4237.62,248.96
4167,67.49,5.41,9.86,10.07,123.51,4.89,5.91,4567.17,290.29
4168,71.86,4.43,10.23,7.71,79.53,8.29,1.98,5172.52,237.34
4169,65.09,5.81,7.31,8.0,82.38,7.09,5.13,4246.83,244.93
4170,64.35,6.72,8.84,8.11,84.77,9.34,2.32,4150.5,229.94
4171,66.7,5.25,8.28,8.78,96.58,10.95,8.76,4462.47,316.79
4172,67.23,3.7,9.08,8.12,87.62,8.54,7.13,4531.81,275.69
4173,69.69,2.76,9.11,7.05,70.2,9.63,2.86,4865.57,219.58
4174,65.89,5.31,8.9,7.79,83.84,8.13,3.09,4353.48,225.93
4175,64.79,4.38,8.21,8.29,87.4,7.55,4.48,4206.15,241.13
4176,62.43,5.31,8.91,6.85,66.8,8.72,4.17,3906.36,216.38
4177,62.31,2.82,7.79,6.88,64.9,7.82,4.64,3886.28,211.96
4178,70.74,5.72,9.58,7.74,79.98,10.08,6.26,5016.17,276.82
4179,75.45,5.12,7.55,8.23,82.98,5.69,2.97,5704.26,250.37
4180,61.04,4.1,8.58,8.82,97.63,4.47,5.83,3735.18,251.05
4181,67.76,3.01,8.5,10.42,125.47,6.69,6.53,4600.4,303.62
4182,71.06,4.02,7.72,7.17,72.07,9.31,2.96,5061.48,230.16
4183,62.4,-0.21,6.72,5.91,46.87,11.73,,,
4184,70.77,4.61,6.54,7.75,75.14,6.78,6.42,5018.36,271.32
4185,72.7,4.7,8.42,9.57,109.63,7.69,6.22,5294.67,300.43
4186,62.49,5.21,7.79,7.47,74.41,10.72,8.49,3915.28,285.38
4187,68.63,3.81,8.36,7.62,76.63,8.7,3.17,4718.82,232.31
4188,64.27,5.67,8.76,8.27,89.53,6.82,8.34,4144.07,287.22
4189,59.51,4.46,6.68,6.76,60.38,8.29,4.51,3554.76,212.87
4190,71.27,3.88,9.26,9.2,106.85,8.53,3.37,5087.37,266.89
4191,58.84,4.58,8.8,6.44,59.21,8.49,7.81,3474.22,244.5
4192,62.18,1.95,9.51,6.93,68.5,7.03,5.98,3866.48,224.61
4193,69.16,4.99,9.24,7.99,84.13,7.87,5.92,4793.0,262.74
4194,72.92,3.21,8.88,8.46,89.47,6.7,3.11,5322.67,244.36
4195,66.37,2.31,8.47,7.6,75.43,11.47,3.74,4410.94,234.43
4196,65.0,4.2,7.98,5.95,54.11,4.24,5.15,4233.2,207.11
4197,72.32,3.99,6.44,9.11,98.26,13.51,4.99,5237.07,285.37
4198,71.98,4.33,8.21,9.66,110.46,5.76,7.44,5191.74,315.71
4199,66.44,2.16,7.37,7.7,75.47,7.69,4.42,4415.87,231.98
4200,73.29,2.66,8.91,8.07,87.96,10.32,5.06,5373.88,264.57
4201,67.04,4.72,9.37,8.02,82.89,10.54,8.92,4502.91,307.99
4202,72.07,4.58,7.87,7.37,71.11,10.26,4.97,5203.18,252.17
4203,73.27,6.4,9.33,7.96,84.28,10.73,3.93,5379.37,260.91
4204,64.66,5.76,5.49,8.25,79.14,6.9,3.51,4193.48,232.06
4205,63.62,3.98,6.9,6.69,61.24,9.0,4.6,4054.49,218.07
4206,68.53,3.58,8.14,9.2,103.97,6.19,9.08,4702.91,322.64
4207,72.12,4.96,7.7,9.81,115.69,6.04,7.31,5215.38,315.75
4208,61.08,4.82,6.0,8.35,86.29,6.85,8.75,3741.22,290.44
4209,70.71,3.4,10.56,7.3,75.32,9.65,7.98,5005.62,284.55
4210,67.83,3.85,9.45,7.88,84.82,6.16,6.95,4609.42,263.05
4211,63.47,4.51,9.63,5.97,56.43,7.03,5.87,4037.8,224.59
4212,59.39,4.29,6.36,6.26,53.14,11.63,9.1,3534.87,272.12
4213,69.28,3.12,9.41,9.3,107.26,7.22,4.16,4805.4,262.05
4214,64.14,4.15,7.16,7.57,70.69,9.06,4.68,4124.81,231.87
4215,68.13,3.61,9.93,8.65,96.59,3.92,8.15,4649.91,293.59
4216,72.21,3.82,6.72,8.93,97.6,7.76,2.87,5219.65,257.05
4217,70.58,4.26,10.0,10.14,123.35,7.76,3.32,4988.54,279.47
4218,57.3,6.06,7.44,9.06,98.04,6.68,10.04,3296.27,326.01
4219,70.88,4.28,8.73,6.67,65.67,11.83,6.28,5034.58,260.5
4220,63.77,4.84,7.7,7.99,79.71,3.43,2.94,4079.24,217.33
4221,63.17,3.91,10.84,6.78,71.68,5.55,11.09,3999.05,314.72
4222,68.62,3.32,8.84,8.64,94.83,3.15,4.04,4710.41,237.85
4223,66.24,4.75,8.54,6.98,64.95,9.65,6.9,4396.1,259.09
4224,59.63,4.37,8.11,7.72,80.24,8.62,7.73,3564.67,265.81
4225,71.33,2.71,6.88,7.57,71.32,8.67,4.27,5094.21,240.86
4226,77.78,6.05,7.56,7.99,79.15,9.84,3.74,6063.57,264.3
4227,66.59,6.67,8.39,9.87,116.1,6.27,6.34,4446.62,295.72
4228,64.09,4.2,7.67,8.4,88.43,10.11,3.14,4115.6,237.43
4229,64.49,4.09,7.07,7.74,75.05,9.25,5.77,4168.56,247.58
4230,69.7,4.18,9.4,8.37,86.51,8.76,3.4,4867.18,245.48
4231,63.34,4.52,8.37,8.09,84.71,7.83,3.64,4019.09,232.61
4232,56.64,5.85,8.01,7.03,68.8,11.31,4.11,3215.45,214.02
4233,57.41,4.96,6.98,7.85,77.62,6.89,4.74,3303.8,224.93
4234,61.94,2.98,6.88,8.89,95.5,6.91,3.98,3844.45,241.58
4235,64.12,4.57,6.71,7.87,75.93,8.43,4.88,4120.21,240.11
4236,68.94,3.08,7.53,8.12,84.49,4.44,4.98,4759.74,242.15
4237,66.98,5.28,6.78,6.92,63.77,9.8,6.04,4496.37,248.39
4238,62.18,5.37,9.2,7.99,84.93,6.06,3.25,3878.56,221.65
4239,65.55,3.84,9.15,7.66,78.79,5.19,4.85,4305.81,233.88
4240,66.62,4.83,7.3,9.79,111.22,8.39,4.44,4450.0,277.6
4241,64.24,1.66,7.17,6.95,65.86,6.14,2.77,4132.26,204.55
4242,61.12,4.33,8.67,6.02,53.7,9.86,3.94,3743.35,204.11
4243,68.03,5.44,8.67,6.49,61.23,9.35,5.06,4643.2,233.8
4244,61.77,5.11,7.54,7.14,67.89,10.32,5.4,3825.46,233.55
4245,64.58,4.05,9.02,8.41,90.36,5.12,12.59,4178.43,376.28
4246,70.85,3.26,7.86,8.86,97.24,11.12,5.59,5031.76,280.4
4247,66.8,6.15,7.51,6.49,62.76,6.88,8.93,4475.55,280.76
4248,60.92,4.01,7.35,8.04,80.7,9.1,5.43,3718.3,244.67
4249,68.92,3.94,9.21,7.29,74.55,9.45,3.57,4752.21,225.12
4250,66.02,2.8,8.58,6.51,60.04,10.26,4.01,4365.38,215.52
4251,61.33,3.94,9.15,8.85,97.22,4.73,2.7,3772.8,228.16
4252,69.5,3.83,7.46,7.59,72.07,6.29,7.21,4838.04,265.6
4253,67.99,4.93,7.94,8.31,83.66,6.9,6.3,4632.84,265.7
4254,63.42,2.82,6.54,7.63,74.55,6.85,8.97,4026.24,287.33
4255,67.57,3.95,8.92,7.2,70.56,7.85,7.06,4578.26,261.48
4256,74.07,4.39,10.8,8.5,93.69,7.33,5.64,5491.61,274.3
4257,60.69,3.09,8.79,8.71,96.3,10.19,6.77,3689.48,270.91
4258,66.63,3.63,8.26,8.86,95.28,7.83,3.54,4446.65,246.51
4259,66.94,4.76,7.75,8.79,92.64,6.03,6.62,4489.71,277.57
4260,71.73,4.79,9.28,9.92,120.44,6.86,6.08,5157.28,300.84
4261,69.19,6.57,9.61,10.59,132.72,10.39,5.54,4797.01,311.76
4262,61.88,2.56,7.36,8.71,91.29,2.01,4.15,3836.36,225.5
4263,60.6,2.84,7.06,7.81,77.68,7.38,4.13,3678.49,222.81
4264,65.85,3.92,8.56,6.08,55.41,11.38,4.02,4341.96,217.07
4265,66.52,3.53,9.43,7.89,81.18,9.16,10.97,4432.49,342.04
4266,67.16,3.26,7.23,7.39,68.22,8.33,1.62,4520.75,215.05
4267,64.3,5.59,6.54,6.39,56.03,13.67,5.0,4145.88,233.37
4268,68.48,3.58,7.91,7.61,74.95,10.66,5.08,4695.9,248.22
4269,73.05,5.23,10.53,7.15,75.16,10.24,2.39,5346.8,235.1
4270,57.4,4.88,6.82,5.8,47.43,9.12,6.21,3305.23,218.95
4271,66.09,2.22,6.69,8.87,90.74,2.26,4.89,4372.23,246.73
4272,65.74,2.87,8.5,8.08,84.17,4.17,3.93,4324.64,225.57
4273,64.21,3.43,8.17,8.14,83.19,9.5,2.75,4131.65,228.93
4274,69.11,4.13,7.23,9.35,103.15,6.86,4.35,4783.38,267.38
4275,62.22,4.21,7.92,7.83,79.64,4.72,5.72,3877.58,238.51
4276,64.6,5.56,7.87,6.15,56.27,9.4,4.34,4183.91,220.13
4277,73.37,3.86,6.97,8.18,84.1,6.41,6.92,5392.07,288.25
4278,59.96,2.45,6.86,8.99,96.79,7.7,1.47,3600.96,223.56
4279,58.42,2.64,6.7,8.02,80.65,7.15,9.62,3422.39,292.99
4280,69.36,2.98,8.41,9.74,114.43,6.25,5.84,4813.25,286.8
4281,64.52,3.37,7.6,9.16,101.06,9.77,4.19,4166.83,258.15
4282,66.66,4.77,7.3,9.82,112.72,8.22,4.56,4451.96,276.96
4283,67.99,3.64,6.82,5.74,47.09,7.72,7.32,4631.01,245.14
4284,61.75,3.27,8.45,6.97,66.9,7.12,7.51,3822.76,249.23
4285,69.89,4.38,8.33,8.2,86.83,9.3,8.17,4896.93,302.89
4286,67.92,4.31,7.58,7.78,77.36,9.44,1.68,4621.77,226.99
4287,65.01,3.26,6.47,8.28,84.59,8.02,5.46,4234.28,256.81
4288,61.8,3.6,8.5,8.59,95.47,6.22,5.55,3826.41,248.77
4289,71.83,5.81,9.47,9.9,117.15,8.61,5.41,5168.44,302.1
4290,65.12,5.96,9.11,8.02,87.09,6.98,8.4,4256.05,293.55
4291,65.67,4.56,7.71,7.35,74.78,13.09,7.75,4324.76,279.41
4292,60.13,4.58,7.49,7.38,73.77,12.74,8.45,3626.9,289.93
4293,67.31,3.92,6.94,8.56,87.14,9.26,-0.55,4541.72,231.96
4294,66.17,3.57,7.84,8.08,81.12,10.02,4.78,4387.43,250.42
4295,59.07,4.4,7.9,7.72,73.84,6.52,6.71,3498.25,245.52
4296,71.97,3.26,9.65,7.65,78.35,6.36,10.8,5181.03,337.12
4297,60.26,3.03,6.49,6.94,61.67,8.59,3.35,3633.25,202.05
4298,58.87,4.19,8.41,8.81,96.77,9.83,2.92,3476.21,234.76
4299,70.98,4.37,8.37,8.48,92.77,7.23,6.7,5048.34,282.79
4300,64.74,3.07,7.88,7.81,78.97,7.29,5.98,4196.26,248.08
4301,63.7,3.03,8.98,6.98,67.84,11.71,6.02,4066.98,240.64
4302,66.36,6.13,8.05,7.33,72.42,6.0,6.67,4417.45,257.5
4303,69.54,5.65,8.84,7.23,70.34,8.8,2.37,4851.87,227.6
4304,57.96,6.37,6.96,7.38,71.94,5.62,8.53,3375.04,264.65
4305,68.85,3.52,7.34,8.07,84.22,7.5,5.08,4747.29,249.28
4306,58.28,4.1,7.57,6.89,62.93,7.13,7.82,3402.65,245.06
4307,62.32,3.54,9.31,7.58,74.87,9.1,4.48,3891.67,227.56
4308,64.46,2.81,9.95,7.47,75.62,11.99,3.1,4162.52,225.45
4309,70.16,6.39,9.9,7.77,79.12,4.9,7.03,4934.11,271.4
4310,68.43,4.21,7.37,9.08,98.38,8.57,3.55,4688.68,256.23
4311,66.69,5.7,6.35,9.08,97.15,5.51,5.19,4457.65,267.04
4312,71.62,5.33,10.06,7.63,79.66,10.45,8.24,5141.14,296.05
4313,70.13,5.05,8.98,8.05,86.97,5.53,3.85,4927.25,237.97
4314,65.16,5.27,8.72,7.01,71.19,5.55,4.03,4253.8,217.38
4315,58.76,5.51,5.28,9.3,99.67,7.43,4.0,3462.81,245.71
4316,67.73,2.7,10.85,9.83,120.38,6.64,6.95,4594.3,296.98
4317,57.99,3.76,5.74,8.29,81.18,8.05,6.23,3369.3,246.93
4318,65.53,4.64,7.72,7.45,76.65,6.75,5.21,4302.27,241.37
4319,68.92,4.41,8.64,5.66,53.5,10.18,5.69,4756.5,231.4
4320,67.57,3.98,10.22,8.78,99.92,3.76,4.08,4573.48,243.0
4321,65.66,4.58,7.15,8.45,89.53,9.54,5.83,4319.71,266.91
4322,66.19,6.0,6.94,9.13,102.62,7.96,3.92,4388.83,258.57
4323,68.54,3.83,6.71,10.36,119.2,7.98,5.87,4703.9,306.61
4324,69.96,3.86,9.34,6.94,70.77,7.81,6.33,4901.41,249.76
4325,63.75,5.18,6.77,6.9,61.91,9.61,2.76,4076.81,213.54
4326,65.91,2.72,7.71,9.13,101.67,4.98,6.89,4348.95,281.09
4327,64.67,3.26,10.96,7.0,73.75,7.29,4.89,4186.84,224.33
4328,68.95,5.07,7.41,7.64,76.16,9.69,5.9,4763.67,260.34
4329,63.11,4.09,8.09,6.68,62.33,10.82,9.4,3989.9,292.34
4330,68.92,5.17,9.32,9.23,104.28,8.26,5.17,4757.33,277.22
4331,62.4,2.6,6.99,7.41,69.16,10.15,2.69,3896.94,216.42
4332,65.18,3.48,7.77,9.2,101.34,7.91,7.26,4256.92,292.29
4333,67.38,4.35,8.33,8.21,86.5,9.17,5.56,4548.19,262.06
4334,73.76,6.08,8.45,10.07,119.4,6.58,7.69,5448.48,338.85
4335,75.52,3.83,8.54,7.61,78.74,10.6,4.04,5708.55,255.87
4336,54.66,4.37,8.58,8.3,87.27,3.88,4.98,2994.08,221.2
4337,66.41,3.6,9.62,7.63,81.11,8.59,5.04,4417.38,240.9
4338,77.79,3.63,8.94,9.04,102.92,8.62,7.11,6063.17,314.39
4339,69.9,7.54,7.01,7.5,69.68,7.53,3.66,4898.84,241.32
4340,65.31,3.85,7.68,8.3,84.95,7.39,4.67,4274.01,244.8
4341,67.02,4.49,7.57,10.01,119.08,8.82,2.67,4502.31,272.88
4342,65.08,4.13,9.18,9.69,115.84,7.36,7.39,4247.17,301.04
4343,61.05,4.84,6.79,7.52,69.22,10.14,5.62,3734.78,236.55
4344,69.81,4.14,9.21,7.05,67.87,8.52,5.12,4881.0,241.06
4345,65.85,3.47,9.49,8.23,89.57,9.0,6.43,4340.45,269.79
4346,65.91,3.81,9.15,8.29,85.73,3.96,4.49,4355.35,237.57
4347,66.73,3.54,7.22,9.18,104.55,4.95,8.01,4461.95,298.73
4348,64.06,0.85,8.61,9.49,110.21,3.85,1.33,4105.87,231.23
4349,65.55,4.67,7.48,7.28,70.34,10.3,5.76,4304.91,249.18
4350,60.26,4.54,6.85,8.45,88.65,6.54,3.71,3638.87,229.67
4351,59.08,4.97,8.2,6.62,61.08,9.59,3.88,3500.32,205.41
4352,60.65,5.22,7.36,7.14,67.58,10.78,7.74,3691.35,266.33
4353,65.75,5.01,8.54,6.9,67.53,9.94,4.93,4333.45,236.44
4354,70.41,3.97,7.77,9.38,106.9,6.54,4.01,4965.73,268.1
4355,68.95,4.77,7.83,9.22,108.23,7.96,4.9,4765.71,274.58
4356,68.91,5.44,8.61,8.8,97.19,6.73,9.88,4758.8,340.94
4357,63.02,2.98,7.87,7.85,80.16,6.8,7.57,3979.84,266.27
4358,67.77,5.43,8.58,9.54,111.49,7.55,10.39,4602.84,361.31
4359,60.35,2.95,10.32,7.01,70.3,11.45,5.44,3647.8,229.7
4360,71.93,4.25,9.37,10.63,131.0,12.0,4.99,5183.85,318.05
4361,65.34,3.71,8.94,8.4,95.16,9.51,6.49,4278.92,267.39
4362,64.51,4.93,9.95,8.91,99.74,7.32,8.5,4171.45,306.3
4363,68.42,4.58,8.87,7.77,78.31,9.78,6.72,4689.74,274.25
4364,74.05,2.88,9.59,8.51,91.66,7.79,4.37,5488.77,261.2
4365,66.35,4.56,7.06,8.36,87.39,4.86,7.47,4415.31,277.6
4366,62.02,4.34,7.85,9.27,103.94,6.37,7.23,3858.94,287.27
4367,68.47,2.83,8.0,9.08,94.82,11.94,6.52,4695.25,292.7
4368,65.35,3.6,9.1,7.35,73.78,9.49,5.7,4275.06,243.69
4369,61.47,5.01,8.08,7.37,72.05,9.2,4.07,3785.62,219.95
4370,67.88,3.82,8.68,7.81,80.92,6.89,5.11,4614.78,247.76
4371,69.56,4.06,4.19,9.04,94.06,5.77,3.95,4845.62,256.57
4372,69.04,2.78,7.24,6.97,61.6,8.29,6.62,4771.18,248.8
4373,62.27,4.52,9.33,7.58,80.76,7.86,4.28,3885.4,225.68
4374,63.22,3.38,7.23,8.01,77.31,7.9,4.55,4003.52,232.99
4375,67.3,3.33,7.8,10.28,123.64,1.77,6.27,4534.76,289.11
4376,65.48,5.22,6.8,7.49,71.79,9.31,4.92,4295.8,237.2
4377,64.49,3.54,7.6,5.98,52.4,10.0,2.57,4167.24,198.71
4378,54.56,3.07,7.17,8.96,95.48,4.63,5.3,2985.4,235.61
4379,65.74,5.75,8.25,7.42,74.33,9.27,6.74,4335.07,256.61
4380,70.44,3.07,8.48,6.79,62.69,9.68,2.48,4969.15,216.82
4381,64.46,6.13,7.91,6.33,59.09,6.97,9.49,4164.87,284.43
4382,63.6,3.67,9.69,8.9,100.5,7.98,5.38,4051.64,255.25
4383,65.09,4.56,8.04,8.46,90.51,8.13,6.88,4249.21,275.83
4384,64.43,4.82,9.27,8.73,101.04,8.14,9.64,4162.49,322.84
4385,61.55,4.01,8.16,8.61,91.6,5.84,5.63,3793.27,249.67
4386,65.35,3.94,7.93,7.99,81.11,10.3,3.38,4278.08,237.28
4387,67.57,4.74,7.28,6.06,57.03,11.2,4.85,4572.57,228.02
4388,69.86,2.73,7.52,7.39,69.18,8.97,0.63,4885.55,219.58
4389,67.62,4.66,8.61,8.0,82.15,6.51,5.63,4580.54,251.69
4390,71.21,2.39,8.07,9.56,108.72,9.85,3.57,5079.25,274.76
4391,66.16,5.51,8.25,8.29,86.67,5.9,2.37,4390.77,224.59
4392,71.99,4.77,8.96,8.54,93.34,8.18,6.35,5193.69,286.14
4393,64.92,2.95,8.97,9.04,102.16,7.8,8.45,4220.67,303.16
4394,72.14,4.25,8.66,8.77,96.29,7.12,7.1,5211.38,291.84
4395,60.85,5.15,6.66,7.03,66.35,6.3,5.31,3712.9,226.34
4396,71.02,3.91,8.7,9.81,118.33,8.14,3.85,5052.49,275.5
4397,67.29,3.84,8.21,7.23,71.57,7.12,5.83,4537.37,246.48
4398,64.54,2.82,8.01,7.76,77.82,8.31,5.72,4170.93,247.22
4399,60.9,4.13,7.76,10.03,117.0,8.02,3.63,3715.27,259.77
